Property Link,Property Name,Property Status,Type,Address,City,State,Zip,Tenant(s),Lease Term,Remaining Term,SqFt,Lot Size,Units,Price/Unit,NOI,Cap Rate,Asking Price,Price/SqFt,Price/Acre,Days on Market,Opportunity Zone,Longitude,Latitude
https://www.crexi.com/properties/2196104/new-york-61-fusco-dr,61 Fusco Dr,On-Market,"Hospitality, Land, Mixed Use, Multifamily",61 Fusco Dr,Jefferson,NY,12093,,,,,37.0,,,,,,,,14.0,No,-74.698558,42.4931709
https://www.crexi.com/properties/1951378/new-york-stevens-hill-farm,Stevens Hill Farm,On-Market,"Hospitality, Mixed Use, Multifamily",4028 - 4082 County Route 26,Greenville,NY,12083,,,,7159.0,24.08,3.0,,,,2600000.0,363.179214974158,107973.42192691,139.0,No,-74.0167564,42.4152656
https://www.crexi.com/properties/1614493/new-york-successful-village-corner-retail-and-mixed-use,Successful Village Corner Retail and Mixed Use,On-Market,"Business for Sale, Multifamily",College St,Clinton,NY,13323,Multi,,,,,5.0,,,,,,,416.0,No,-75.381616714842,43.0479699795044
https://www.crexi.com/properties/1983085/new-york-23-monroe-street,23 Monroe Street,On-Market,Multifamily,23 Monroe Street,Schenectady,NY,12305,,,,4776.0,0.14,9.0,108333.33,,,975000.0,204.145728643216,6964285.71428571,115.0,No,-73.9388194922445,42.8198212994109
https://www.crexi.com/properties/1288310/new-york-hamilton-manor,Hamilton Manor,On-Market,Multifamily,8196 Green Rd,Hubbardsville,NY,13355,,,,16558.0,1.44,,,,,399000.0,29.89,277083.333333333,737.0,No,-75.4566357668078,42.8152862439159
https://www.crexi.com/properties/1818091/new-york-4-nicholas-st,4 Nicholas St,On-Market,"Hospitality, Industrial, Mixed Use, Multifamily",4 Nicholas St,Johnstown,NY,12095,,,,0.0,0.22,8.0,,,,335000.0,,1522727.27272727,231.0,No,-74.3721722,43.0171084
https://www.crexi.com/properties/1151266/new-york-180-erie-blvd,180 Erie Blvd,On-Market,"Industrial, Mixed Use, Multifamily, Office",180 Erie Blvd,Schenectady,NY,12305,Multi,,,22080.0,,,,,,995000.0,45.0634057971015,,717.0,Yes,-73.9450396297455,42.8135664567447
https://www.crexi.com/properties/1794533/new-york-u-at-albany-off-campus-student-housing-29-property-portfolio,U at Albany Off-Campus Student Housing 29 Property Portfolio,On-Market,"Multifamily, Special Purpose",10 Benson St,Albany,NY,12206,,,,,,55.0,,,8.0,10500000.0,,,243.0,No,,
https://www.crexi.com/properties/1776689/new-york-1317-lower-broadway,1317 Lower Broadway,On-Market,"Industrial, Mixed Use, Multifamily, Office",1317 Lower Broadway,Schenectady,NY,12306,,,,2955.0,,,,,,289000.0,97.8003384094755,,249.0,No,-73.9546457431346,42.804031446135
https://www.crexi.com/properties/2013180/new-york-49-w-high-st,49 W High St,On-Market,Multifamily,49 W High Street,Ballston Spa,NY,12020,,,,3687.0,0.12,7.0,92857.14,,,650000.0,176.295090859778,5416666.66666667,97.0,No,-73.8513481,43.0002663
https://www.crexi.com/properties/1084263/new-york-632-634-2nd-avenue,632-634 2nd Avenue,On-Market,Multifamily,632 2nd Ave,Troy,NY,12182,,,,15034.0,0.21,20.0,62500.0,114240.0,9.14,1250000.0,83.14,5952380.95238095,933.0,No,-73.6759129,42.7772241
https://www.crexi.com/properties/2008142/new-york-updated-farmhouse-with-two-apartments,Updated Farmhouse with Two Apartments,On-Market,Multifamily,345 Dorr Edson ROad,Oneonta,NY,13820,,,,2874.0,7.65,2.0,,,,499000.0,173.625608907446,65228.7581699346,101.0,No,-75.0185951370972,42.5387805829462
https://www.crexi.com/properties/1405816/new-york-downtown-troy-portfolio,Downtown Troy Portfolio,On-Market,"Mixed Use, Multifamily, Office, Retail","26-49 Fourth Street, Troy, NY",Troy,NY,12180,,,,163000.0,1.77,,,,,7500000.0,46.01,4237288.13559322,644.0,No,-73.6899567493768,42.7325320883554
https://www.crexi.com/properties/1574103/new-york-1620-columbia-turnpike,1620 Columbia Turnpike,On-Market,"Mixed Use, Multifamily, Retail",1620 Columbia Turnpike,Castleton-on-Hudson,NY,12023,Multi,,,4120.0,1.03,4.0,,41940.0,7.0,305000.0,82.28,296116.504854369,479.0,No,-74.1474846,42.5866931
https://www.crexi.com/properties/1922447/new-york-18-ingersoll-ave,18 Ingersoll Ave,On-Market,Multifamily,18 Ingersoll Ave,Schenectady,NY,12305,,,,1654.0,,2.0,,,,296000.0,178.960096735187,,163.0,Yes,-73.9438746,42.8202704
https://www.crexi.com/properties/1828039/new-york-104-112-erie-boulevard,104-112 Erie Boulevard,On-Market,Multifamily,104-112 Erie Boulevard,Schenectady,NY,12305,,,,77988.0,4.08,166.0,18216.0,,,3024000.0,38.7751961840283,741176.470588235,215.0,Yes,-73.9489039,42.8114758
https://www.crexi.com/properties/437742/new-york-dick-pegs-northward-inn,"Dick  Pegs Northward Inn  House - Gloversville, New York",On-Market,"Retail, Multifamily, Hospitality, Mixed Use",2260 NY-29A,Gloversville,NY,12078,Single,,,,6.0,,,,,869000.0,,144833.333333333,1854.0,No,-74.419087,43.0856554
https://www.crexi.com/properties/2069665/new-york-spacious-hilltop-italian-victorian-on-5-acres-ideal-bb,Spacious Hilltop Italian Victorian on 5 Acres-Ideal BB,On-Market,"Hospitality, Mixed Use, Multifamily, Special Purpose",380 Stafford Avenue,Waterville,NY,13480,Multi,,,4440.0,4.9,1.0,,,,360000.0,81.0810810810811,73469.387755102,81.0,No,-75.3729056543736,42.9365714809927
https://www.crexi.com/properties/1729488/new-york-5355-ny-23,5355 NY-23,On-Market,Multifamily,5355 NY-23,Windham,NY,12496,,,,2500.0,0.24,3.0,,,,689000.0,275.6,2870833.33333333,315.0,No,-74.2507821,42.3073054
https://www.crexi.com/properties/1795702/new-york-the-lofts-at-washington-park,The Lofts at Washington Park,On-Market,Multifamily,4 Central Ave,Albany,NY,12210,,,,41893.0,0.4,36.0,,394862.0,6.07,6500000.0,155.157186164753,16250000.0,241.0,Yes,-73.7635783277263,42.6570323973011
https://www.crexi.com/properties/1960735/new-york-laundromat-retail-apartment-commercial-space,Laundromat-Retail-Apartment-Commercial Space,On-Market,"Business for Sale, Mixed Use, Multifamily, Office, Retail",181 North Main Street (Route 12B),Oriskany Falls,NY,13425,,,,8568.0,0.35,5.0,,,,549000.0,64.0756302521008,1568571.42857143,124.0,No,-75.4603755036889,42.9398907879625
https://www.crexi.com/properties/1827671/new-york-123-guy-park-avenue,123 Guy Park Avenue,On-Market,Multifamily,123 Guy Park Ave,Amsterdam,NY,12010,,,,,,5.0,,,,225000.0,,,219.0,No,-74.1968554,42.9433702
https://www.crexi.com/properties/1913363/new-york-275-state-street,275 State Street,On-Market,"Mixed Use, Multifamily, Special Purpose",275 State St,Albany,NY,12210,,,,29924.0,0.44,,,,,1050000.0,35.09,2386363.63636364,175.0,No,-73.7612824206616,42.654152303046
https://www.crexi.com/properties/2143746/new-york-iconic-hardware-store-with-two-upstairs-apartments,Iconic Hardware Store with Two Upstairs Apartments,On-Market,"Business for Sale, Multifamily, Office, Retail",951 Main Street,Stamford,NY,13788,Multi,,,9600.0,1.0,3.0,,13500.0,,550000.0,57.2916666666667,550000.0,60.0,No,-74.666578,42.376196
https://www.crexi.com/properties/1978027/new-york-19-church-street-cohoes-ny-12047-1744,"19 CHURCH Street, Cohoes, NY 12047-1744",On-Market,Multifamily,"19 Church Street, Cohoes, NY 12047",Cohoes,NY,12047,,,,6438.0,0.06,5.0,109980.0,,,549900.0,88.52,9165000.0,121.0,No,-73.7106432,42.7834927
https://www.crexi.com/properties/2066254/new-york-11559-state-route-9w,11559 State Route 9W,On-Market,Multifamily,11559 State Route 9W,Coxsackie,NY,12051,,,,,7.5,,,17682.0,,2995000.0,,399333.333333333,85.0,No,-73.8388662,42.3553019
https://www.crexi.com/properties/1823836/new-york-334-main-street,334 Main Street,On-Market,Multifamily,334 Main Street,Middleburgh,NY,12122,,,,8280.0,,0.0,,,,999900.0,120.760869565217,,225.0,No,-74.3354563,42.5991101
https://www.crexi.com/properties/1995704/new-york-the-kennedy,The Kennedy,On-Market,"Multifamily, Mixed Use",45 Columbia St,Albany,NY,12207,Multi,,,85357.0,0.39,22.0,,,8.8,5500000.0,64.44,14102564.1025641,102.0,Yes,-73.7500127,42.6520977
https://www.crexi.com/properties/2097463/new-york-masonic-lodge,Masonic Lodge,On-Market,"Mixed Use, Multifamily, Special Purpose",5 & 9 Prospect Street,Little Falls,NY,13365,,,,16960.0,0.42,,,,,499900.0,29.4752358490566,1190238.0952381,71.0,No,-74.8609730727132,43.0434109937524
https://www.crexi.com/properties/1920081/new-york-prime-commercial-rental-income-potential,Prime Commercial  Rental Income Potential,On-Market,"Mixed Use, Multifamily, Office",16 Clifton St,Unadilla,NY,13849,,,,4760.0,0.15,,,,,299000.0,62.8151260504202,1993333.33333333,165.0,No,-75.3168402770644,42.3260379417189
https://www.crexi.com/properties/2179496/new-york-senior-apartments-at-route-9,Senior Apartments at Route 9,On-Market,"Multifamily, Mixed Use, Land, Senior Living",2272 Route 9,Malta,NY,12118,,,,,,,,,,3080000.0,,,30.0,No,-73.790082,42.9497663
https://www.crexi.com/properties/1932670/new-york-237-western-ave,237 Western Ave,On-Market,"Land, Multifamily",237 Western Ave,Albany,NY,12203,,,,105610.0,,99.0,,,,2359000.0,22.3368999147808,,150.0,No,-73.777944,42.6623764
https://www.crexi.com/properties/1963152/new-york-281-main-street,"281 Main Street, Richmondville, NY",On-Market,"Business for Sale, Mixed Use, Multifamily, Office, Retail",281 Main Street,Richmondville,NY,12149,Multi,,,7348.0,0.1,4.0,,,,639000.0,86.9624387588459,6390000.0,126.0,No,-74.5638072,42.6345567
https://www.crexi.com/properties/1551530/new-york-38-s-main-avenue,38 S Main Avenue,On-Market,"Land, Multifamily",38 S Main Avenue,Albany,NY,12208,,,,,,0.0,,,,2427000.0,,,501.0,No,-73.7905775,42.6626095
https://www.crexi.com/properties/1036625/new-york-183-fifth-avenue,183 FIFTH Avenue,On-Market,Multifamily,183 Fifth Avenue,Gloversville,NY,12078,,,,0.0,,0.0,,,,50000.0,,,994.0,No,-74.3260172,43.0593685
https://www.crexi.com/properties/1718887/new-york-432-434-main-street,432-434 Main Street,On-Market,"Mixed Use, Multifamily, Office",432 Main St,Oneonta,NY,13820,,,,2837.0,0.4,,,,,289900.0,102.185407120197,724750.0,333.0,No,-75.0501858,42.458148
https://www.crexi.com/properties/2188341/new-york-939-crane-street,939 Crane Street,On-Market,Multifamily,939 Crane Street,Albany,NY,12303,,,,,,4.0,,,,950000.0,,,22.0,No,-73.9477117,42.7991392
https://www.crexi.com/properties/2091251/new-york-beaver-lofts,Beaver Lofts,On-Market,Multifamily,83 Beaver St,Albany,NY,12207,,,,,0.18,9.0,213888.89,137287.0,7.13,1925000.0,,10694444.4444444,76.0,Yes,-73.7548867076187,42.6490968646618
https://www.crexi.com/properties/1738588/new-york-131-dunning-st,131 Dunning,On-Market,"Land, Mixed Use, Multifamily, Office",131 Dunning St,Ballston Spa,NY,12020,,,,0.0,0.92,,,,,,,,296.0,No,-73.7918488,42.9707657
https://www.crexi.com/properties/2190804/new-york-2621-curry-road,2621 Curry Road,On-Market,Multifamily,2621 Curry Road,Rotterdam,NY,12303,,,,990.0,,0.0,,,,425000.0,429.292929292929,,20.0,No,-73.9372106,42.764043
https://www.crexi.com/properties/2007564/new-york-3652-route-67,3652 Route 67,On-Market,"Multifamily, Land",3652 Route 67,Freehold,NY,12431,,,,3912.0,0.25,0.0,,,,389000.0,99.4376278118609,1556000.0,102.0,No,-74.0488591,42.3596319
https://www.crexi.com/properties/1676149/new-york-215-217-main-street,215-217 Main Street,On-Market,"Mixed Use, Multifamily, Retail",215-217 Main St,Oneonta,NY,13820,,,,7050.0,0.08,5.0,,,,749900.0,106.368794326241,9373750.0,387.0,No,-75.061757,42.454519
https://www.crexi.com/properties/1323976/new-york-15023-route-23,"15023 Route 23, Prattsville, NY - 6 Townhouses",On-Market,Multifamily,15023 Route 23,Prattsville,NY,12468,,,,6280.0,1.92,6.0,,,,1450000.0,230.891719745223,755208.333333333,703.0,No,-74.444047,42.327467
https://www.crexi.com/properties/2138097/new-york-16-hudson-street,16 Hudson Street,On-Market,"Multifamily, Retail",16 Hudson Street,Kinderhook,NY,12106,,,,4854.0,0.38,10.0,,,,1385000.0,285.331685208076,3644736.84210526,68.0,No,-73.6974958,42.3942289
https://www.crexi.com/properties/1950159/new-york-1750-chrisler-avenue,1750 Chrisler Avenue,On-Market,Multifamily,1750 Chrisler Avenue,Schenectady,NY,12303,,,,2400.0,,0.0,,,,699900.0,291.625,,141.0,No,-73.9343129,42.7870492
https://www.crexi.com/properties/2157849/new-york-9-weidman-place,9 Weidman Place,On-Market,Multifamily,9 Weidman Place,Oneonta,NY,13820,,,,,0.39,6.0,,,,625000.0,,1602564.1025641,52.0,No,-75.0659795099177,42.4600013507551
https://www.crexi.com/properties/1647335/new-york-3-4-leonard-place,3-4 Leonard Place,On-Market,Multifamily,3 Leonard Pl,Albany,NY,12202,,,,5750.0,0.13,8.0,93750.0,,,750000.0,130.43,5769230.76923077,427.0,Yes,-73.7698902,42.648615
https://www.crexi.com/properties/2209283/new-york-syracuse-university-housing-portfolio,Syracuse University Housing Portfolio,On-Market,Multifamily,162 Redfield Pl,Syracuse,NY,13210,,,,,,17.0,,0.0,7.3,3145000.0,,,4.0,No,,
https://www.crexi.com/properties/1992678/new-york-4347-4346-rt-11,4347  4346 Rt 11,On-Market,"Hospitality, Mixed Use, Multifamily, Retail",4347&4346 Route 11,Richland,NY,13142,,,,5108.0,78.0,13.0,,,,1985000.0,388.606108065779,25448.7179487179,108.0,No,-76.1273049,43.5335797
https://www.crexi.com/properties/2140074/new-york-1009-madison-st,1009 Madison St,On-Market,Multifamily,1009 Madison St,Syracuse,NY,13210,,,,7174.0,14.0,13.0,,167162.0,8.08,2070000.0,288.541957067187,147857.142857143,65.0,Yes,-76.1316880945114,43.0453340611448
https://www.crexi.com/properties/1330133/new-york-25-champion-street-street,25 Champion Street Street,On-Market,Multifamily,25 Champion St,Carthage,NY,13619,,,,3394.0,0.272,3.0,,17674.0,9.82,180000.0,53.03,661764.705882353,696.0,No,-75.6176842,43.9769197
https://www.crexi.com/properties/1652736/new-york-15-unit-suburban-apartments,15 Unit Suburban Apartments,On-Market,Multifamily,101 Waldorf Pkwy,Syracuse,NY,13224,,,,,,15.0,126666.67,136189.0,7.17,1900000.0,,,421.0,No,-76.1100804,43.0267247
https://www.crexi.com/properties/2143230/new-york-walnut-madison-e-fayette-package-syracuse-university,Walnut Madison E Fayette package Syracuse University,On-Market,"Mixed Use, Multifamily",513 Walnut Ave,Syracuse,NY,13210,,,,33337.0,1.0,50.0,,,,9840000.0,295.167531571527,9840000.0,61.0,Yes,-76.131864,43.0460803
https://www.crexi.com/properties/1489678/new-york-313-liberty-st,"6 Property Package for 935,000",On-Market,Multifamily,313 Liberty St,Syracuse,NY,13204,,,,7123.0,,4.0,233750.0,,,935000.0,131.26,,577.0,Yes,,
https://www.crexi.com/properties/1662083/new-york-mixed-use-investment-with-upside-potential,Mixed Use Investment with Upside Potential,On-Market,"Mixed Use, Multifamily, Retail",701 S Geddes St,Syracuse,NY,13204,Multi,,,38552.0,0.53,,,110400.0,7.36,1500000.0,38.91,2830188.67924528,388.0,No,-76.1717012,43.0408618
https://www.crexi.com/properties/1762899/new-york-monroe-building,Monroe Building,On-Market,"Mixed Use, Multifamily, Office, Retail",333 E Onondaga St,Syracuse,NY,13202,,,,38000.0,,,,,,2200000.0,57.8947368421053,,256.0,Yes,-76.1486192,43.0474839
https://www.crexi.com/properties/2212911/new-york-77-79-main-street,77-79 Main Street,On-Market,Multifamily,77-79 Main Street,Cortland,NY,13045,,,,9120.0,,12.0,,,,1295000.0,153.51,,2.0,Yes,-76.1944714,42.607803
https://www.crexi.com/properties/2023779/new-york-311-13-e-genesee-street,311-13 E Genesee Street,On-Market,Multifamily,311 E Genesee St,Fayetteville,NY,13066,,,,6957.0,,,,,,900000.0,129.366106080207,,93.0,No,-76.0077932,43.0298249
https://www.crexi.com/properties/1958726/new-york-james-st-townhouses,James St. Townhouses,On-Market,Multifamily,1215-29 James St.,Syracuse,NY,13203,,,,,1.01,8.0,,191400.0,5.0,3700000.0,,3663366.33663366,130.0,No,-76.1303165,43.0618161
https://www.crexi.com/properties/2199345/new-york-single-family-investment-property,Single Family Investment Property,On-Market,Multifamily,302 Marguerite Ave,Syracuse,NY,13207,,,,1470.0,0.11,,,,,67000.0,45.578231292517,609090.909090909,10.0,No,-76.1583963,43.0201961
https://www.crexi.com/properties/1934089/new-york-41304-castle-view-ln,41304 Castle View Ln,On-Market,"Land, Multifamily",41304 Castle View Ln,Hammond,NY,13646,,,,,34.45,9.0,,,,1900000.0,,55152.3947750363,136.0,No,-75.7690646,44.4708537
https://www.crexi.com/properties/1808908/new-york-46-unit-apartment-building-and-multi-family-package,46 UNIT APARTMENT BUILDING AND MULTI FAMILY PACKAGE,On-Market,Multifamily,1115-1119 LAFAYETTE,Ogdensburg,NY,13669,,,,17306.0,,46.0,,,,2950000.0,170.461111753149,,233.0,Yes,-75.476855,44.696858
https://www.crexi.com/properties/1795632/new-york-116-w-manlius-st,116 W Manlius St,On-Market,"Mixed Use, Multifamily, Retail",116 W Manlius St,East Syracuse,NY,13057,,,,4120.0,0.17,4.0,,,,285000.0,69.17,1676470.58823529,108.0,No,-76.0719479,43.0642537
https://www.crexi.com/properties/2009192/new-york-heritage-lincoln,Heritage Lincoln,On-Market,"Industrial, Mixed Use, Multifamily, Office, Retail",900 W Genesee St,Syracuse,NY,13204,Vacant,,,29015.0,5.07,,,,,,,,97.0,Yes,-76.1682167,43.05417
https://www.crexi.com/properties/1701933/new-york-600-south-avenue-3-property-package-for-2000000,"600 South Avenue 2 property package for 1,595,000",On-Market,Multifamily,600 South Ave,Syracuse,NY,13207,,,,4176.0,,6.0,,,,1595000.0,381.944444444444,,347.0,Yes,-76.1588462,43.0334911
https://www.crexi.com/properties/1981266/new-york-306-john-st,306 John st,On-Market,Multifamily,306 John st,Syracuse,NY,13208,,,,2336.0,,3.0,,6000.0,5.0,119900.0,51.3270547945205,,117.0,No,-76.1457959,43.0656522
https://www.crexi.com/properties/2139100/new-york-600-923-james-st,600  923 James St,On-Market,Multifamily,600 James St,Syracuse,NY,13203,,,,,,198.0,,,,19800000.0,,,65.0,Yes,,
https://www.crexi.com/properties/2199922/new-york-campus-hill-apartments,Campus Hill Apartments,On-Market,"Multifamily, Office",55 W Main St,Morrisville,NY,13408,,,,46488.0,12.77,55.0,,,0.0,2900000.0,62.3816898984684,227094.753328113,9.0,No,-75.6494253,42.8989177
https://www.crexi.com/properties/1981265/new-york-154-seymour-st,154 Seymour st,On-Market,Multifamily,154 Seymour st,Syracuse,NY,13202,,,,2008.0,,3.0,,,0.0,119900.0,59.7111553784861,,117.0,Yes,-76.1566586,43.042831
https://www.crexi.com/properties/1451188/new-york-hotel-street-redevelopment-130-hotel-street-utica,"Hotel Street Redevelopment 130 Hotel Street, Utica",On-Market,"Hospitality, Mixed Use, Multifamily, Office",130 Hotel St,Utica,NY,13502,,,,48447.0,0.55,,,,,2161350.0,44.61,3929727.27272727,605.0,Yes,-75.2281537166027,43.1042200683755
https://www.crexi.com/properties/1472715/new-york-2-property-package-offered-at-330000,"402 W. Yates St. 2 Property Package offered at 290,000",On-Market,Multifamily,402 W Yates St,East Syracuse,NY,13057,,,,2591.0,,2.0,72500.0,,,145000.0,55.96,,581.0,No,-76.0784637,43.0667318
https://www.crexi.com/properties/2023203/new-york-pl-syracuse-llc,"PL Syracuse, LLC",On-Market,Multifamily,Wilkinson Street and Van Renssealer Street,Syracuse,NY,13204,,,,,,,,,,,,,94.0,Yes,-76.166169,43.050903
https://www.crexi.com/properties/388736/new-york-613-615619-625-varick-street-702-704-cooper-street,"613-615,619-625 Varick Street  702-704 Cooper Street",On-Market,"Retail, Multifamily, Mixed Use",702 Cooper St,Utica,NY,13502,,,,,0.25,,,,,435000.0,,1740000.0,1964.0,Yes,-75.2422037259923,43.1039426189768
https://www.crexi.com/properties/1669189/new-york-121-w-fayette-st,121 W Fayette St,On-Market,"Retail, Multifamily, Mixed Use",121 W Fayette St,Syracuse,NY,13202,,,,23410.0,0.12,,,,,,,,395.0,Yes,-76.1531568,43.0486065
https://www.crexi.com/properties/1769464/new-york-1516-valley-drive,1516 Valley Drive,On-Market,"Mixed Use, Multifamily",1516 and 1522 Valley Dr,Syracuse,NY,13207,,,,3539.0,0.2,3.0,,,,299900.0,84.74,1499500.0,253.0,No,-76.1534805,43.0028688
https://www.crexi.com/properties/1669187/new-york-415-s-clinton-st,415 S Clinton St,On-Market,"Retail, Multifamily, Mixed Use",415 S Clinton St,Syracuse,NY,13202,,,,27080.0,0.12,,,,,,,,395.0,Yes,-76.1533772,43.0475638
https://www.crexi.com/properties/1992628/new-york-4347-us-rt-11,4347 US Rt 11,On-Market,"Land, Mixed Use, Multifamily, Retail",4347 US Route 11,Richland,NY,13142,,,,5108.0,53.0,,,,,1200000.0,234.925606891151,22641.5094339623,108.0,No,-76.1273049,43.5335797
https://www.crexi.com/properties/1327475/new-york-0-caughdenoy-rd,0 Caughdenoy Rd,On-Market,"Land, Multifamily",Caughdenoy Rd,Clay,NY,13041,,,,,71.35,,,,,4000000.0,,56061.6678346181,700.0,No,-76.1673262,43.1978684
https://www.crexi.com/properties/1926709/new-york-4177-co-rd-48,4177 Co Rd 48,On-Market,Multifamily,4177 Co Rd 48,Argyle,NY,12809,,,,5500.0,1.9,3.0,,,,399000.0,73.0,210000.0,158.0,No,-73.4336986,43.1968039
https://www.crexi.com/properties/1962935/new-york-1138-north-road-tully,1138 North Road Tully,On-Market,Multifamily,1138 North Rd.,Tully,NY,13159,,,,26720.0,,10.0,,,,925000.0,34.6182634730539,,126.0,No,-76.109632,42.82551
https://www.crexi.com/properties/2214185/new-york-plant-street-apartments---25-units,Plant Street Apartments - 25-Units,On-Market,Multifamily,511 Plant St,Utica,NY,13502,,,,28200.0,,25.0,63000.0,146245.0,9.29,1575000.0,55.85,,2.0,No,-75.2432192,43.0964937
https://www.crexi.com/properties/1668920/new-york-321-s-clinton-st,321 S Clinton St,On-Market,"Retail, Multifamily, Mixed Use",321 S Clinton St,Syracuse,NY,13202,,,,10659.0,0.14,,,,,,,,395.0,Yes,-76.1533296,43.0482121
https://www.crexi.com/properties/1735867/new-york-loews-landmark-building,Loew's Landmark Building,On-Market,Multifamily,108 W Jefferson St,Syracuse,NY,13202,,,,10000.0,,7.0,,,,1100000.0,110.0,,301.0,Yes,-76.15274670908,43.0470907089398
https://www.crexi.com/properties/2066514/new-york-tudor-house,Tudor House,On-Market,Multifamily,109 Brookford Rd,Syracuse,NY,13224,,,,9696.0,0.41,,,109764.0,8.04,1365000.0,140.78,3329268.29268293,74.0,No,-76.1047853,43.041653
https://www.crexi.com/properties/2008086/new-york-16-broad-lane,16 Broad Lane,On-Market,Multifamily,16 Broad Ln,Au Sable Forks,NY,12912,,,,3166.0,0.2,3.0,,,,280000.0,88.4396715097915,1400000.0,101.0,No,-73.6790046246453,44.4364780112542
https://www.crexi.com/properties/1716303/new-york-kaneb-apartments---massena-ny,"Kaneb Apartments - Massena, NY",On-Market,Multifamily,457 Leslie Rd,Massena,NY,13662,,,,99726.0,,,,618259.0,6.87,9000000.0,90.25,,338.0,Yes,,
https://www.crexi.com/properties/1989398/new-york-river-lofts,River Lofts,On-Market,"Hospitality, Mixed Use, Multifamily",2214 Whitesboro St,Utica,NY,13502,,,,102000.0,,,,,,4500000.0,44.1176470588235,,109.0,No,-75.26429148,43.1113767
https://www.crexi.com/properties/1700753/new-york-215-w-fayette-street,215 W Fayette Street,On-Market,"Mixed Use, Multifamily, Office, Retail",215 W Fayette St,Syracuse,NY,13202,,,,,,14.0,,,5.5,3275000.0,,,350.0,Yes,-76.1542581,43.0484566
https://www.crexi.com/properties/1776225/new-york-1516-1522-valley-dr,1516  1522 Valley Dr,On-Market,"Retail, Multifamily",1516 & 1522 Valley Dr,Syracuse,NY,13207,,,,,0.1,3.0,,,,117500.0,,1175000.0,250.0,No,-76.1534411,43.002968
https://www.crexi.com/properties/1215886/new-york-4816-4820-w-seneca-turnpike-syracuse,"4816-4820 W. Seneca Turnpike, Syracuse",On-Market,Multifamily,4816-4820 W. Seneca,Syracuse,NY,13215,,,,,2.06,7.0,,,,999999.0,,485436.40776699,780.0,No,-76.1824106,43.0048842
https://www.crexi.com/properties/1701944/new-york-827-park-street-3-property-package-for-2000000,"827 Park Street 2 property package for 1,595,000",On-Market,Multifamily,827 Park St,Syracuse,NY,13208,,,,7446.0,,12.0,,,,1595000.0,214.208971259737,,347.0,No,-76.1467413,43.0636938
https://www.crexi.com/properties/1300122/new-york-1057-nys-route-9n,1057 NYS Route 9N,On-Market,Multifamily,1057 State Hwy 9N,Saratoga Springs,NY,12866,,,,,0.26,2.0,145000.0,,10.81,290000.0,,1115384.61538462,722.0,No,-73.8379319,43.0977011
https://www.crexi.com/properties/2157444/new-york-16-broad-lane,16 Broad Lane,On-Market,Multifamily,16 Broad Lane,Au Sable Forks,NY,12912,,,,3166.0,0.2,3.0,,,,280000.0,88.4396715097915,1400000.0,53.0,No,-73.6792735,44.4365132
https://www.crexi.com/properties/1981263/new-york-148-seymour,148 Seymour,On-Market,Multifamily,148-150 Seymour st,Syracuse,NY,13202,,,,3333.0,0.08,2.0,,24000.0,5.6,134900.0,40.4740474047405,1686250.0,117.0,Yes,-76.1565228,43.0427851
https://www.crexi.com/properties/1668936/new-york-315-s-clinton-st,315 S Clinton St,On-Market,"Retail, Multifamily, Mixed Use",315 S Clinton St,Syracuse,NY,13202,,,,38512.0,0.19,,,,,,,,395.0,Yes,-76.1534319,43.0482124
https://www.crexi.com/properties/1976963/new-york-sylvain-beach-development-and-airbnb-portfolio,Sylvan Beach Development and AirBNB Portfolio,On-Market,"Hospitality, Land, Multifamily, Special Purpose",249 21st Ave,Sylvain Beach,NY,13157,,,,,,5.0,,,,1349000.0,,,119.0,No,,
https://www.crexi.com/properties/2009256/new-york-camillus,Camillus,On-Market,Multifamily,25 1st St,Camillus,NY,13031,,,,,,,,,,1650000.0,,,100.0,No,-76.3052336048662,43.0400798934461
https://www.crexi.com/properties/1840765/new-york-216-w-genesee-st,216 W. Genesee St,On-Market,"Mixed Use, Multifamily, Retail",216 W Genesee St,Syracuse,NY,13202,,,,12000.0,0.07,7.0,,,,1700000.0,141.666666666667,24285714.2857143,208.0,Yes,-76.1538865,43.0517601
https://www.crexi.com/properties/2157946/new-york-2624-county-route-2,2624 County Route 2,On-Market,"Mixed Use, Multifamily, Retail",2624 County Rte 2,Richland,NY,13144,,,,4366.0,,,,,,399000.0,91.3879981676592,,50.0,No,-76.0505383,43.5689892
https://www.crexi.com/properties/2071534/new-york-potsdam-portfolio,Potsdam Portfolio,On-Market,Multifamily,Swan Landing & Meadow East,Potsdam,NY,13676,,,,156306.0,18.11,144.0,,,,,,,79.0,No,-74.9916398,44.6680945
https://www.crexi.com/properties/2157442/new-york-14217-14219-nys-route-9n,14217  14219 NYS Route 9N,On-Market,Multifamily,14217 & 14219 NYS Route 9N,Au Sable Forks,NY,12912,,,,7326.0,0.3,9.0,,,,630000.0,85.995085995086,2100000.0,53.0,No,-73.6771322,44.4400739
https://www.crexi.com/properties/1962045/new-york-7949-new-floyd-road-rome-new-york,"7949 New Floyd Road, Rome, New York",On-Market,"Multifamily, Retail",7949 New Floyd Rd,Rome,NY,13440,,,,,,,,,,359000.0,,,127.0,No,-75.3628084,43.2119568
